,action,adaptation,addiction,anticipation,anxiety,arousal,association,attention,autobiographical_memory,balance,belief,categorization,cognitive_control,communication,competition,concept,consciousness,consolidation,context,coordination,decision,decision_making,detection,discrimination,distraction,eating,efficiency,effort,emotion,emotion_regulation,empathy,encoding,episodic_memory,expectancy,expertise,extinction,face_recognition,facial_expression,familiarity,fear,fixation,focus,gaze,goal,hyperactivity,imagery,impulsivity,induction,inference,inhibition,insight,integration,intelligence,intention,interference,judgment,knowledge,language,language_comprehension,learning,listening,localization,loss,maintenance,manipulation,meaning,memory,memory_retrieval,mental_imagery,monitoring,mood,morphology,motor_control,movement,multisensory,naming,navigation,object_recognition,pain,perception,planning,priming,psychosis,reading,reasoning,recall,recognition,rehearsal,reinforcement_learning,response_inhibition,response_selection,retention,retrieval,reward_anticipation,rhythm,risk,rule,salience,search,selective_attention,semantic_memory,sentence_comprehension,skill,sleep,social_cognition,spatial_attention,speech_perception,speech_production,strategy,strength,stress,sustained_attention,task_difficulty,thought,uncertainty,updating,utility,valence,verbal_fluency,visual_attention,visual_perception,word_recognition,working_memory
7Networks_RH_SomMot_24,1.951729108,-0.978565745,-0.629400559,0.497403735,-0.491412251,0.465806862,-1.171971689,0.065290659,-0.057565967,-0.309301656,-0.242240925,-0.127718782,-0.076691343,-0.347934466,-0.20062061,-0.333693456,0.313161592,0.110826547,-0.31410859,4.048288328,0.197464675,0.166150562,0.227867785,-0.580855991,-0.025582217,-0.081216419,0.184852082,-0.023738725,-0.472153678,-0.181644246,-0.347901054,-0.093435768,-0.796407123,0.554890925,-0.196708498,-0.505006044,-0.838318004,-0.452823792,-0.3002045,-0.75613578,-0.037592267,-0.25658866,0.036179011,0.52035347,-0.037413824,2.942584372,-0.366569958,0.00156254,0.139663302,0.229750149,0.969616297,0.270262408,-1.080885098,-0.401389679,0.307984351,-1.129700484,-0.823463304,-1.170113257,-0.796186513,0.901503384,-0.219227672,0.243697152,0.370277676,-0.438055113,0.019007874,-0.48959675,-1.217229597,-0.859884537,0.296554025,1.496917838,-0.283628317,-0.224760686,2.384712986,5.969661342,-0.357333043,-0.338381103,-0.170784201,-0.867900337,1.642054026,-0.030152018,2.279983631,-1.04872477,-0.330502838,-1.376748841,-0.530648487,-0.902508798,-1.433267216,1.036391397,1.222522298,-0.210183446,0.99760235,-0.04885784,-0.812209972,-0.11708211,0.363638881,-1.512220841,0.087808343,-0.554624552,0.404572508,0.030557994,-0.427130139,-0.664938166,1.504080317,0.998914887,-0.517459054,-0.028257155,-0.591341393,0.873981515,0.31332637,0.195743219,-0.257817756,-0.05957774,1.117746094,0.272515259,-0.421286501,-0.089432435,-0.519594564,-0.082745189,-0.004761582,-0.222915387,-0.675906269,0.108819168,-0.059066953
7Networks_RH_SomMot_25,1.449643853,-0.827457823,-0.746277742,-0.130133884,-1.13773688,0.377249646,-0.742632103,-0.530829316,-1.080337831,1.896659644,0.503525028,-0.190347737,-0.797952586,-0.172753404,-0.194907984,-0.149474729,-0.433121441,0.94227716,-0.434655917,3.099415528,0.777322856,0.341263226,0.229368042,-0.568466197,0.481507874,-0.639589932,0.451044142,0.090036171,-1.638242618,-0.635311765,0.741334169,-0.669734549,-0.69564229,-0.134545273,-0.020414365,-0.576532086,-0.887068225,-0.255649673,-0.440259276,-1.621763443,0.15664815,-0.239238149,-0.490047783,-0.421512628,-0.425348394,2.537626452,-0.326189676,-0.80018462,0.146107178,2.193636378,1.029525632,0.219672881,-0.038389337,-0.514257129,0.813263858,-1.379643638,-1.058497437,-0.93714813,-0.528260295,0.394100264,0.128664086,0.550131743,-0.335122343,0.209847798,-0.109945135,0.176702668,-1.408495106,-0.299067433,-0.196286718,0.572629384,-1.162450311,0.00051243,1.256123132,5.588966409,0.142034906,-0.632515857,0.354239136,-0.989315132,0.656019433,-0.481265179,2.385658809,-0.916521965,-0.701537549,-1.021518012,-0.082280461,-0.846327062,-0.268906749,1.241668921,-0.126824342,0.181953373,-0.038456458,0.427546932,-0.092860212,-0.50959574,1.656008095,-2.061041301,-0.213720566,-0.65257824,-0.26826634,0.07078744,-0.802742956,-0.687171838,1.638489481,0.234350822,-0.058445393,-0.79176676,-0.508314658,-0.311999468,-0.93571573,-0.058964326,-0.229473992,-0.60056869,-0.146083048,0.449367551,-0.042760111,-0.090987466,-0.215392215,-1.172081678,-0.306338133,-0.142961678,-0.076372288,-0.083060865,-0.671946483
7Networks_RH_SomMot_26,1.405150035,-0.53121998,-0.870224107,-0.282364997,-1.225969775,0.042953548,-0.140614089,-1.395148834,-0.743059591,0.376974537,0.206159312,-0.328881632,-1.049397225,-0.214186237,0.511648764,-0.593057465,0.036219377,0.8569853,-0.225895747,1.981507588,-0.161689093,-0.190547185,-0.338040712,-0.593850458,-0.614108567,-0.790693383,-0.332976008,-0.44228527,-1.596293884,-0.787361165,-0.261978951,0.095631346,-0.255853647,-0.627791108,-0.094304144,-0.169101809,-0.625619322,-0.207922914,0.041813474,-0.754219879,0.445237835,0.054653617,0.77815462,-0.146475047,-0.14087996,2.857713129,-0.518164585,0.532391482,0.138517856,1.406928289,0.237780412,-0.15529502,-0.064932456,-0.493742498,0.335632091,-0.17183618,-0.219552358,-0.419316788,-0.14484746,0.170619786,-0.517231663,-0.064707323,-0.209035569,-0.024654406,-0.377188035,0.169663208,-1.030001823,0.520407894,-0.406888071,1.014298912,-0.646860572,-0.188192252,1.281983382,6.119949628,0.192586114,-0.003038485,0.265830115,-0.588881979,0.349644501,-0.685052382,1.206641441,-0.560172108,-0.584213703,-0.143527213,-0.367027125,-0.714955538,-0.448689227,1.045612143,-0.158829643,-0.076715189,0.485996228,0.056085786,0.738052651,-0.230124737,0.208414995,-1.607191144,-0.542751674,-1.076267074,-0.225810013,-0.534161439,-0.483668473,-0.303597738,1.948981079,0.140341321,-0.215686764,-0.399940079,-0.383410827,-0.456757038,-0.642592663,0.368473417,-0.495165483,-0.789478349,-0.012655992,-0.442388905,-0.199049604,-0.245233748,0.19416795,-0.351696302,-0.370539411,-0.900284778,-0.249016623,-0.208129193,-0.948172361
7Networks_RH_SomMot_27,1.600727769,-0.60017206,0.071045803,-0.041440686,-0.981640468,0.800782778,0.143173052,0.000666811,-0.239863206,0.647972604,0.390774941,-0.013325564,-0.916878123,-0.665985559,-0.446028393,-0.177695025,0.56813711,-0.193387454,-0.623731542,1.84674666,-0.449845114,-0.441365001,-0.195147593,-0.169760306,-0.623573624,-0.337714781,1.202150695,0.010728565,-0.837583499,-0.55664193,-0.023598377,-0.256937251,0.268855199,0.107513972,0.714552227,-0.120064425,-0.513962646,-0.369486596,0.477773189,-0.788354463,-0.215543161,-0.451081269,0.118056776,0.273766769,-0.554680504,2.687612611,-0.867940851,-0.041824396,0.728661789,-0.093243528,0.441884495,0.149303328,-0.159714037,-0.510661094,0.69737222,-0.883326195,0.077120385,-1.567946448,-0.759117572,-0.837131678,-0.784746313,0.030879357,0.2824269,-0.652043534,0.394012653,-0.848223101,0.003385429,0.598522722,0.532997183,0.740950448,-0.907596795,0.943488155,0.751576879,3.804328875,0.804583072,-0.57487943,0.389776746,0.133063968,3.187397381,0.142438679,1.676030063,-0.13679706,-0.7950537,-0.457479539,-0.103496432,-0.195199115,-0.748876477,-0.111446091,-0.110981616,-0.500250142,0.793831186,0.324877494,0.107942155,-0.542822628,1.3617213,-1.354727767,-0.377082037,-0.213648168,0.170406363,0.070853549,-0.639484451,-0.686536737,0.120739686,-0.179584615,-0.372707994,-0.606879031,0.295298985,-0.163906713,-0.624813354,-0.112630653,-0.677084552,-0.747425594,0.66887518,-0.416666694,-0.393190255,-0.438546055,-0.158571332,-0.489736033,-0.764108803,0.344600962,0.097838511,-0.613464924,0.279232278
7Networks_RH_SomMot_28,1.685056343,-0.225148156,-0.20538313,0.094180486,-0.642493129,0.643258234,-0.616083328,1.27064795,-0.552932459,0.027926491,0.462876864,-0.412956381,-1.176567796,-0.313656392,-0.354835762,0.422557713,-0.045248349,0.146072219,-0.573509367,1.351897901,-0.041961587,-0.057561767,0.18924056,-0.08412167,-0.361748859,-0.612542437,0.449383096,0.103625979,-0.651759734,-0.408446921,0.644110079,0.129558645,-0.239655626,0.175552131,0.171687911,0.106119692,-0.554555758,-0.484634158,0.25035362,-0.707065107,0.494282248,0.100397197,0.881015534,0.442320072,0.039534636,2.099444532,-0.514104931,-0.253817619,0.163105995,0.525744746,-0.005276244,-0.207852991,-0.092447234,-0.705322119,0.518209389,-0.642544531,-0.580295019,-1.358456148,-0.594461229,-0.377799547,-0.798906644,-0.465512907,-0.589629315,-0.248538013,0.625102687,-0.813687177,-0.62549918,-0.103366542,-0.550257977,0.410594218,-0.845531509,1.263746124,0.839324676,2.992043838,1.474891417,-0.263868499,-0.026724675,1.020760772,3.017311498,0.54984921,1.952675765,0.038605042,-0.591497444,-0.389316566,-0.019700267,-0.465843953,-0.345901235,-0.434604765,-0.289960271,0.443641734,0.383992377,0.574840255,-0.449921963,-0.418153404,0.99705938,-1.00922882,-0.039482253,-0.058530237,0.041165385,0.403711457,-0.604162692,-0.101930572,0.522245906,-0.489637775,-0.625979425,0.268977993,0.276272046,-0.09532849,-0.37826237,-0.444851206,-0.957826548,-0.090862135,-0.389724017,0.256439029,-0.773937431,-0.434930318,0.533371366,-0.815515202,-0.460601684,0.708551955,0.509318342,-0.658314479,-0.241941542
7Networks_RH_SomMot_29,0.46931948,0.007617882,-0.5163611,-0.315615462,-1.237467294,0.447437907,0.237586438,-1.239345968,-0.984471295,1.701177537,0.135619667,0.128016116,-0.781146521,-0.313985856,0.347775274,-0.635123524,-0.170610626,0.835656874,0.238684519,2.992497135,-0.175787052,-0.434490329,-0.643993065,-0.519412824,-0.498612425,-0.841173256,0.294570476,-0.370669285,-1.381344728,-0.364258021,-0.517104124,-0.192114898,0.45451739,-0.660470365,-0.089872757,-0.032181729,-0.954816199,-0.404853381,0.396181665,-0.616466876,-0.318623942,0.361530547,0.462036354,0.204287225,-0.463473853,2.983777839,-0.42150753,0.295486735,-0.016461071,0.390902565,0.226251255,0.309117111,-0.326317504,-0.481562936,0.316762897,-0.438626612,-1.089633677,-1.36170633,-0.368494592,-0.315777275,-0.386242159,0.477869397,0.43443433,-0.227668623,0.014378459,-0.454663062,-0.931707691,0.747986314,0.551249915,0.328598699,-1.27702299,-0.096984597,0.827364462,5.736780734,-0.243987455,-0.234779054,-0.12281678,-0.502802356,2.057413684,-0.578465631,1.154521367,-0.852266127,-0.983636192,-1.268885709,-0.648797734,-0.336234041,-0.59852074,2.020063463,-0.382983024,-0.816169008,0.512370113,0.104986787,0.649070343,-0.349997565,0.826453033,-1.383429191,-0.398359097,-0.249304555,-0.349214704,-0.469564325,-0.438792779,-0.697833011,1.53702599,0.388428743,-0.353003778,-0.823587891,-0.017833932,-0.290318043,-0.685805424,0.046974639,-0.368951868,-0.862477275,0.483910795,-0.806081927,0.604213652,-0.309890452,-0.03612388,-0.55592112,-0.829609518,-0.667132139,-0.2933615,-0.171888822,-0.844927047
7Networks_RH_SomMot_30,0.070632394,-0.913976715,0.549966974,0.99425686,-0.24535679,0.574822552,-0.297248476,0.175780445,0.188694341,0.789912592,-0.297453925,-0.216434022,-0.394338278,0.069372544,-0.485847835,-0.250101062,0.815967099,0.006724432,-0.096579671,2.488824265,0.079359359,0.67893942,0.163831073,-0.550537803,0.063740962,0.061524783,-0.118270478,-0.547765434,-0.444150244,-0.444101484,0.292753994,0.021091769,-0.594046036,-0.142093779,0.234228242,0.022453429,-0.331442245,-0.10058907,-0.815376846,-0.262743201,-0.923731472,-0.918360701,0.000637008,0.048849969,-0.441282228,2.175571892,-0.64852003,0.386243448,0.94576555,-0.11600302,1.192257686,0.727049859,0.148471566,0.250421111,-0.609357096,-1.13392351,-0.138107413,-0.938935122,-0.535830547,-0.203941014,0.324351698,0.114900172,0.504077491,-0.153515477,-0.175842555,-0.503357219,-0.824396069,-0.128065867,1.174723764,0.621848919,-0.35618312,-0.394862382,1.236026367,3.419931957,-0.404996251,-0.370331415,0.352150799,-0.525580756,1.720202089,0.577107974,1.205363475,-0.099545252,-0.331063927,-0.378767572,-0.423162276,-0.274440653,-0.93967401,0.393730338,0.144003814,-0.220568395,-0.506113094,-0.039923371,-0.573117417,-0.419348474,1.454171732,-0.460275537,0.152295794,0.111013083,-0.364020282,-0.662266025,-0.293734073,0.463159674,0.553421346,0.565264174,-0.085365641,-0.582942955,-0.578734705,0.140991028,0.343549499,0.738309273,-0.239979495,-0.201066598,-0.11577596,-0.051838006,-0.340575676,0.550275774,-0.026213419,-0.600356605,-0.353307085,-0.67194988,0.241423889,-0.411068094,-1.031122705
7Networks_RH_SomMot_31,3.914109828,-0.827043655,-0.255951445,0.532811058,-1.507884004,0.345366267,0.063574457,0.035051861,-0.520067637,-0.228347889,-0.334447492,-0.617044476,-0.351193312,-0.398079644,-0.451981324,-0.196338927,-0.52439279,0.250568997,-0.894384732,3.933605048,-1.08507202,-1.060250962,-0.573289974,-0.43224875,-0.229906899,0.062698176,0.116324802,0.600483859,-0.964971094,-0.150126092,-0.509591586,0.765974277,-0.791504911,-0.90259529,1.075097634,-0.649800596,-0.619062956,-0.241414958,-0.141429429,-0.520068009,0.773723113,0.146357567,1.410066457,0.8765748,0.891256762,4.136296931,0.031567579,0.300310099,-0.354653374,0.047495267,-0.343632772,-0.056821404,-0.053124018,-0.565480405,0.696853623,-0.019287463,-0.098883731,-0.771470364,-0.379849179,0.750981684,-0.652097038,-0.359096809,-0.191300568,0.873049484,1.093335754,-0.418370587,-1.033684736,-0.501447011,-0.218046531,1.085903437,-1.168176505,0.046709885,2.072558227,5.230738152,-0.224578304,0.166788291,-0.1716345,-0.167494147,-0.472972647,-1.371071568,1.663428193,-0.874515288,-0.416659185,-0.465420675,0.204253518,-0.224190874,-0.642823914,1.218970858,-0.157836764,0.02765036,0.691644354,-0.147033103,-0.72918289,1.173847713,-0.340410201,-1.649268981,-0.21317656,-1.149248394,-0.837440107,-0.154821964,-0.85158491,-0.690674225,0.295594848,0.293846375,0.101172335,-0.140324577,-0.765221567,-0.071875924,0.970329033,-0.118989868,-0.455317227,0.080232557,0.850652179,-0.457471171,-0.792378196,-0.333553758,-0.338231479,-0.43394866,-0.761910417,-0.528843395,0.06159602,-0.982373669,-0.462652361
7Networks_RH_SomMot_32,0.230825858,-0.646495208,-0.427680021,0.290475389,0.583544488,0.961839533,0.485549373,-0.508940914,-0.40091401,0.794560685,0.30821547,-0.677291451,-0.209293217,0.478405503,0.496250899,0.607143536,0.448799926,0.341320694,-0.321381767,0.488835491,0.217157696,0.843949909,-0.022720691,0.328233788,-0.054232601,0.256289753,-0.192787782,-0.232030367,-0.006638307,-0.201497819,0.85190474,-0.108325415,-0.421374768,-0.111112112,0.274343606,-0.595519509,-0.517111971,0.342535455,-0.861821847,0.143757968,-0.337983992,-0.070731596,-0.264685162,-0.453393301,-0.18733049,0.961502964,-0.625559891,1.293593574,0.066243341,0.435377461,0.274696618,0.01106789,0.29581519,-0.212354342,0.030886323,-1.024424833,0.231326203,-1.201719137,-0.304726225,-0.506022087,-0.34680503,-0.697969875,-0.253308167,-0.225052123,0.407124254,-0.677935267,-0.95857716,-0.386904237,0.094662298,-0.038402254,-0.147201421,-0.227701164,0.527690061,2.538961566,-0.702640328,-0.525904035,0.551287963,-0.187939766,3.717346967,1.272270364,0.995104175,-0.539258266,0.062267669,-0.603173064,0.433932872,-0.19908619,-0.709848093,0.008027904,-0.432365419,-0.328485224,0.125165292,-0.137307345,-0.879551936,0.04527007,1.514545379,-0.278701494,-0.447954887,0.827466195,0.187360736,-0.338378836,-0.687885042,-0.077354698,-0.67030472,0.172518793,-0.74579744,-0.149185387,-0.414461502,-0.10469861,-0.61121294,0.035960383,-0.11241025,-0.642687376,-0.538754264,0.37411115,0.313564382,0.420642116,0.258777327,0.197517488,-0.495301192,-0.535452663,0.380049303,-0.592030406,-0.538393397
7Networks_RH_SomMot_33,0.523568382,-0.795870727,0.177514279,-0.225957419,-0.981735604,0.592799311,0.187405929,-0.54104185,-0.70028481,0.030245226,-0.2772139,0.77292434,-0.223506474,-0.660522424,0.378300641,-0.838822847,-0.617667994,-0.217467526,-0.095649452,1.029137423,-0.398493773,-0.533241662,-0.60925379,-0.686153194,-0.06168014,-0.79168941,-0.134238636,0.031745144,-0.707437221,-0.48655531,0.47767914,-0.875575762,-0.200491743,-0.501347413,0.234489269,0.407941784,-0.692199424,-0.534013759,-0.898653806,-0.134426493,-0.444896913,-0.22121043,1.113090973,0.072938725,-0.514978149,1.383147704,-0.890037037,2.282362127,0.048784703,-0.540742325,0.243330902,0.845561165,-0.04291612,-0.303593147,0.004962665,-0.813077654,0.467216446,-0.139898498,-0.021780445,0.058869269,-0.449475207,-0.178842149,-0.073236889,-0.604804742,-0.620382422,0.54276028,-0.581597229,1.173583679,1.053372215,0.941562367,-0.546452299,0.081369344,0.667379428,2.729133067,0.009716006,1.922296661,0.755043133,-0.810681279,2.476517171,0.325346693,0.55443631,-0.852052111,-0.827456125,0.405233524,0.203962017,-0.77339724,-1.328260641,-0.384197603,-0.171042681,-0.836192289,0.24061593,0.464798064,0.926973573,-0.153878236,0.462898419,-0.794821488,0.221553975,-1.059066171,-0.20549958,-0.438924074,0.107673689,-0.545740941,1.388113052,-0.592096923,-0.208809737,-0.794310061,0.095985331,0.805092355,-0.564338043,-0.022896064,0.273418486,-0.343092199,-0.275549842,-0.432257156,-0.443707931,-0.149152968,-0.473374153,0.216446708,-0.505152917,-0.488782145,0.715243492,-0.180747959,-0.723659964
7Networks_RH_SomMot_34,0.332241911,-0.26326864,0.043421485,-0.323292237,-0.665975861,0.954859182,0.177304308,-0.124243636,-0.719233789,0.081308202,0.022175997,0.756283146,0.078497666,-0.502047102,-0.564794371,-0.81548519,-0.549073151,-0.009199354,-0.092016117,1.092656962,0.136835123,0.153196709,-0.89159271,-0.282584043,-0.238574514,-0.574290382,-0.01420983,-0.051023486,-0.88863492,-0.504465475,0.627822027,-0.953609528,0.244713028,-0.37094333,-0.425308704,0.364283163,-0.785595325,-0.067626949,-0.234920631,0.240659151,-0.514684107,-0.416317055,0.916889886,0.736696067,0.118643876,1.025448525,-0.749436037,0.947503318,0.303155433,-0.497594857,0.014168736,0.321327732,-0.159352677,-0.23419664,0.381286978,-1.023362885,0.533474494,-0.80301049,-0.548692963,0.233789153,-0.232282988,0.221622603,-0.098076656,-0.762432307,-0.145419613,-0.006080991,-0.62763675,0.8760346,0.119143953,0.482985666,-0.46168809,0.089641636,0.386650699,3.000226805,0.06632352,1.158291298,0.632648594,-0.705295515,3.502283521,-0.275289814,0.657600538,-0.583123126,-0.748567212,-0.296422166,-0.142581721,-0.177713365,-1.424877071,-0.348829049,-0.143697985,-0.676995011,0.351898777,0.099864699,0.547247895,-0.664558239,-0.23410975,-0.335926943,0.272067692,-0.376952231,-0.406661544,-0.563157377,-0.485708643,-0.775533071,1.126056285,-0.912272809,-0.030341696,-0.512070505,0.100074565,0.48635542,-0.533188135,0.410590068,0.308585609,0.012450302,0.171736715,-0.481842512,0.459306074,0.43603872,-0.635875227,0.195717362,-0.46051404,-0.139313869,0.147513357,-0.405359552,-0.692928597
7Networks_RH_SomMot_35,0.524253938,0.301043234,0.332230848,0.722603302,-0.213804699,0.817862902,0.138705279,0.584811346,-0.72799271,1.216708806,0.193900224,-0.26093094,-0.140519728,-0.034923884,0.315930185,1.116894439,0.192597002,0.283226892,-0.159291066,1.232111342,0.662385585,1.204988805,0.096030574,0.319302223,-0.505904646,-0.347581681,0.247814877,-0.079330325,-0.855787314,-0.423720126,-0.044242884,-1.383131672,-0.567458983,0.575008291,-0.35511596,-0.003412135,-0.705870369,-0.510003828,-0.145251837,0.457862293,0.207991831,-0.176689101,0.916838463,1.298286813,0.236964438,0.381007446,-0.468902968,0.925929666,-0.093515135,0.392443492,0.146498105,0.200426268,0.75908224,-0.754603131,-0.445129185,-1.177533546,0.186251458,-0.893851547,-0.758273387,0.082273156,-0.474701452,-0.265580994,0.42267153,-0.500275665,-0.275870696,-0.594934556,-1.162201968,-0.065202675,-0.380597762,0.591743625,-0.334282956,0.100088642,0.952974322,2.053145332,-0.169200529,-0.008716249,0.198648393,-0.338891222,4.252685415,-0.324976849,0.820158224,-0.339882315,-0.304329547,-0.114603144,0.745279698,-0.572634964,-1.10430487,-0.640741047,-0.525928886,-0.261655021,0.713438972,0.395369841,-0.85151584,-0.287266791,-0.04919315,-0.36334431,-0.375885015,1.356027896,-0.614898803,-0.633467027,-0.621767607,-0.689193306,0.714903335,-0.810688731,0.567968038,-0.844994827,-0.607850152,0.602091751,-0.444804092,0.553380557,0.124878864,0.025677158,-0.213973357,-0.600638228,0.127722163,1.615056375,0.275991245,-0.624911514,-0.424252727,-0.173093297,-0.647553289,-0.504927639,-0.291530179
7Networks_RH_SomMot_36,2.923976524,-0.65056255,0.797316453,0.688832805,-0.676475396,0.426281733,0.098997307,0.245277158,0.374039859,0.947167674,-0.398190413,0.019273376,-0.723084991,-0.240752458,-0.309488472,-0.593007525,0.402811681,-0.309505647,-0.986657698,3.488527085,-0.546777824,-0.431607707,-0.009481799,-0.038195873,0.131606908,-0.520238136,0.218523581,0.746434355,-0.24313935,0.341312438,-0.32782976,-1.078516168,-0.893551447,0.106329692,0.63110215,-0.354957133,-0.454164727,-0.282320497,-0.5850566,0.191408608,0.499627709,-0.811172356,1.501917522,0.135518992,0.326177207,2.253270855,-0.700541055,0.110152165,0.006163916,0.09110369,-0.737145162,-0.094191303,0.127307427,-0.172734871,0.318855595,-0.334336365,0.645571899,-1.114774457,-0.457473801,0.124245138,0.094173089,0.143944669,0.275460632,0.851316102,-0.50596771,-0.593819404,-1.311349725,-0.239632766,0.281079492,0.520938497,-0.917540951,0.24062824,1.190645687,3.108573527,0.397599237,-0.289404438,0.447417108,-0.287430279,0.523162809,-0.207668749,1.698991523,-0.278397049,-0.174270099,-0.536782656,-0.535098468,-0.751194475,-1.002015802,0.106308903,0.257310171,1.097092688,-0.088672088,0.18702817,-0.579180645,0.60287181,-0.034755297,-0.250855947,0.185438218,-0.392313446,-0.828808784,0.52785648,-0.070913316,-0.258884644,0.666591163,-0.55628314,0.279686188,-0.450749989,0.279206582,0.141446896,-0.635912904,0.306053116,-0.192254192,-0.68564391,0.298831918,-0.534608297,-0.320274281,-0.65031283,0.180576076,-0.456486927,-0.203901872,-0.516598738,-0.642362431,-0.222182808,-0.538309157
